volume,scale_factor,time,time_plus_1.2,cen,dmn,stage,cen_cumulative_hits,dmn_cumulative_hits,pda_outlier,ball_y_position,top_circle_y_position,bottom_circle_y_position
0,10,0.0001392364501953125,1.2001404285430908,-0.7242903070725162,1.1034173709824646,baseline,0,0,nan,nan,nan,nan
1,10,1.2165923118591309,2.4165932655334474,0.7005987723911484,0.7078388525359735,baseline,0,0,nan,nan,nan,nan
2,10,2.416607141494751,3.6166080951690676,-1.8843830311586933,-0.07263067491676255,baseline,0,0,nan,nan,nan,nan
3,10,3.616694927215576,4.816695880889893,-0.7628519583471164,0.9978859478404615,baseline,0,0,nan,nan,nan,nan
4,10,4.816707611083984,6.016709041595459,-0.00470244844505051,1.3536446206997859,baseline,0,0,nan,nan,nan,nan
5,10,6.016719341278076,7.216720294952393,-0.43727012564006973,-0.33377091576364737,baseline,0,0,nan,nan,nan,nan
6,10,7.216861248016357,8.416862201690673,-0.5046336308259193,0.2902371042576261,baseline,0,0,nan,nan,nan,nan
7,10,8.433337688446045,9.63333864212036,-1.3039820135816895,0.2163895601793467,baseline,0,0,nan,nan,nan,nan
8,10,9.633360385894775,10.833361339569091,-0.22229889258096058,2.0120052489988476,baseline,0,0,nan,nan,nan,nan
9,10,10.833534717559814,12.03353567123413,0.05121177869085315,-0.281045050271437,baseline,0,0,nan,nan,nan,nan
10,10,12.050045728683472,13.250046682357787,0.025335581291161858,-0.7259540417753519,baseline,0,0,nan,nan,nan,nan
11,10,13.25006103515625,14.450061988830566,2.1951074093770324,0.4770797259226451,baseline,0,0,nan,nan,nan,nan
12,10,14.45029592514038,15.650296878814697,-0.9921116696821606,0.8394805143456464,baseline,0,0,nan,nan,nan,nan
13,10,15.666779279708862,16.866780471801757,0.45050793199264916,-1.4567006326111185,baseline,0,0,nan,nan,nan,nan
14,10,16.883460998535156,18.083461713790893,-1.2376567609596663,0.5380619795851698,baseline,0,0,nan,nan,nan,nan
15,10,18.083505392074585,19.2835063457489,3.763056171064473e-07,0.6395781813157629,baseline,0,0,nan,nan,nan,nan
16,10,19.283642292022705,20.48364324569702,0.6811445690547816,0.07657070270952902,baseline,0,0,nan,nan,nan,nan
17,10,20.50016450881958,21.700165462493896,1.4942202391000947,0.06795479639961742,baseline,0,0,nan,nan,nan,nan
18,10,21.70040726661682,22.900408458709716,0.7414601451510237,0.7242693563228172,baseline,0,0,nan,nan,nan,nan
19,10,22.91683053970337,24.116831493377685,0.23162727186005933,-2.088543673486337,baseline,0,0,nan,nan,nan,nan
20,10,24.11687421798706,25.316875171661376,0.9169807332394835,0.3745908957168797,baseline,0,0,nan,nan,nan,nan
21,10,25.316951036453247,26.516951990127563,-0.6605759143499729,-0.17540200824625585,baseline,0,0,nan,nan,nan,nan
22,10,26.533552169799805,27.73355288505554,-1.072897258814801,0.28610004271787826,baseline,0,0,nan,nan,nan,nan
23,10,27.733560800552368,28.933561754226684,-0.685754939967933,-0.6413011625153829,baseline,0,0,nan,nan,nan,nan
24,10,28.93363070487976,30.133631658554076,-0.07183810736096541,-1.5686527212593744,baseline,0,0,nan,nan,nan,nan
25,10,30.13397717475891,31.333978366851806,1.2373664547554188,0.0843770515750508,feedback,0,0,False,0.0,0.3333333333333333,-0.3333333333333333
26,10,31.33396553993225,32.53396649360657,1.182905227929656,-0.9929501525333472,feedback,0,0,False,0.11530311870828436,0.3333333333333333,-0.3333333333333333
27,10,32.53398656845093,33.733987760543826,0.850479399816359,-0.2860367679311977,feedback,0,0,False,0.3328965419726761,0.3333333333333333,-0.3333333333333333
28,10,33.73673987388611,34.93674106597901,1.3998156571920763,0.8447053411261745,feedback,1,0,False,0.0,0.3333333333333333,-0.3333333333333333
29,10,34.9342098236084,36.1342110157013,-0.07914132115790487,0.06976622456290325,feedback,1,0,False,0.05551304330550468,0.3333333333333333,-0.3333333333333333
30,10,36.15069389343262,37.350695085525516,0.4978270596151654,-0.3814923525090861,feedback,1,0,False,0.04041492556741811,0.3333333333333333,-0.3333333333333333
31,10,37.350706338882446,38.550707292556766,1.3432382277591148,-2.9335326193449944,feedback,1,0,True,0.12835005340033276,0.3333333333333333,-0.3333333333333333
32,10,38.55069899559021,39.75070018768311,-0.2716762870022899,1.5040816680851727,feedback,1,0,False,0.12835005340033276,0.3333333333333333,-0.3333333333333333
33,10,39.75215148925781,40.95215244293213,0.055686126838909236,-1.4577598624753685,feedback,1,0,False,-0.04923217738847836,0.3333333333333333,-0.3333333333333333
34,10,40.96760368347168,42.167604637146,-0.13848139338971752,0.05946003096815912,feedback,1,0,False,0.10421999070879587,0.3333333333333333,-0.3333333333333333
35,10,42.16760182380676,43.36760301589966,0.2600333938401559,0.8346539864520326,feedback,1,0,False,0.08442513094072815,0.3333333333333333,-0.3333333333333333
36,10,43.36766719818115,44.56766839027405,-0.19178504421653458,-0.23504171874137264,feedback,1,0,False,0.02696098927611715,0.3333333333333333,-0.3333333333333333
37,10,44.58418941497803,45.78419036865235,-0.6308020493596588,0.8834743966630921,feedback,1,0,False,0.031346894381010904,0.3333333333333333,-0.3333333333333333
38,10,45.78460717201233,46.98460812568665,0.034738149766265596,-0.4679388583238403,feedback,1,0,False,-0.12008623790217149,0.3333333333333333,-0.3333333333333333
39,10,47.0008270740509,48.20082802772522,1.09803052920036,0.20815332473686185,feedback,1,0,False,-0.06911852759819956,0.3333333333333333,-0.3333333333333333
40,10,48.20088577270508,49.4008867263794,-0.699823354059496,-0.8372025400988162,feedback,1,0,False,0.019872417729681912,0.3333333333333333,-0.3333333333333333
41,10,49.417516231536865,50.617517185211184,0.6601349522404165,-0.01784545881899643,feedback,1,0,False,0.033801645530354356,0.3333333333333333,-0.3333333333333333
42,10,50.63416028022766,51.83416147232056,-1.4819977601434398,1.4462060120825702,feedback,1,0,False,0.10254381719627968,0.3333333333333333,-0.3333333333333333
43,10,51.83612632751465,53.03612751960755,-1.5782830859866241,1.0116044152900603,feedback,1,0,False,-0.19028717172669832,0.3333333333333333,-0.3333333333333333
44,10,53.053563594818115,54.253564786911014,0.33835162933103674,0.10088357415796041,feedback,1,1,False,0.0,0.3333333333333333,-0.3333333333333333
45,10,54.26752495765686,55.46752614974976,-0.6286493589476929,0.11634634749051781,feedback,1,1,False,0.02407749478834207,0.3333333333333333,-0.3333333333333333
46,10,55.46957993507385,56.66958112716675,0.4423149282554281,-0.4485222929270582,feedback,1,1,False,-0.050424775691909056,0.3333333333333333,-0.3333333333333333
47,10,56.684470891952515,57.88447208404541,1.044648356954775,0.9717208050692693,feedback,1,1,False,0.03989949354358642,0.3333333333333333,-0.3333333333333333
48,10,57.884461641311646,59.084462833404544,-1.7369090807815084,-1.5212450778789928,feedback,1,1,False,0.047192513018843044,0.3333333333333333,-0.3333333333333333
49,10,59.10094428062439,60.30094523429871,0.8970459222064993,-0.4488008021823819,feedback,1,1,False,0.02532578697801319,0.3333333333333333,-0.3333333333333333
50,10,60.31761455535889,61.517615747451785,-0.2872532616317485,-1.142055317966052,feedback,1,1,False,0.16178463601672985,0.3333333333333333,-0.3333333333333333
51,10,61.51766777038574,62.71766896247864,0.5967327771461561,-1.148279651900883,feedback,1,1,False,0.24726793942067476,0.3333333333333333,-0.3333333333333333
52,10,62.72048044204712,63.92048163414002,0.39761091021369405,1.0873349402634622,feedback,2,1,False,0.0,0.3333333333333333,-0.3333333333333333
53,10,63.934303760528564,65.13430495262146,-1.5184800689178755,-0.6663686741655047,feedback,2,1,False,-0.06993288729641482,0.3333333333333333,-0.3333333333333333
54,10,65.13432335853577,66.33432431221009,-1.0763319434294176,1.1745804286730477,feedback,2,1,False,-0.15514711479130902,0.3333333333333333,-0.3333333333333333
55,10,66.3369243144989,67.5369255065918,-0.3184343362124485,0.2994865932225371,feedback,2,2,False,0.0,0.3333333333333333,-0.3333333333333333
56,10,67.53567910194397,68.73568029403687,-0.4312887290045482,-1.7129636590162263,feedback,2,2,False,-0.06179433226571439,0.3333333333333333,-0.3333333333333333
57,10,68.75105595588684,69.95105690956116,1.029199484114173,-0.04773274382375435,feedback,2,2,False,0.06815797405697462,0.3333333333333333,-0.3333333333333333
58,10,69.95108699798584,71.15108795166016,0.6387224905005601,-2.2023100386857304,feedback,2,2,True,0.1758550996126716,0.3333333333333333,-0.3333333333333333
59,10,71.15127110481262,72.35127229690552,0.016347507737854122,1.97427921603877,feedback,2,2,False,0.1758550996126716,0.3333333333333333,-0.3333333333333333
60,10,72.36799335479736,73.56799430847168,0.5422072840495097,-0.21071757259151883,feedback,2,2,False,-0.02266461483138668,0.3333333333333333,-0.3333333333333333
61,10,73.58465266227722,74.78465361595154,1.2862377232910671,0.18730769961709726,feedback,2,2,False,0.05367636626847,0.3333333333333333,-0.3333333333333333
62,10,74.78619313240051,75.98619432449341,-2.4777272982626406,0.2403379996320014,feedback,2,2,True,0.16357335111695606,0.3333333333333333,-0.3333333333333333
63,10,76.00146961212158,77.2014705657959,-0.5037399253370272,-0.1802900472495443,feedback,2,2,False,0.16357335111695606,0.3333333333333333,-0.3333333333333333
64,10,77.20144748687744,78.40144867897034,-1.0642522719472798,-0.7360287146945892,feedback,2,2,False,0.1312271911380111,0.3333333333333333,-0.3333333333333333
65,10,78.4029278755188,79.6029290676117,-1.3159161209412475,-1.0199754524085662,feedback,2,2,False,0.0984036459429112,0.3333333333333333,-0.3333333333333333
66,10,79.61780881881714,80.81780977249146,0.7170232133562583,0.4903292132111859,feedback,2,2,False,0.06839746300996535,0.3333333333333333,-0.3333333333333333
67,10,80.8191123008728,82.0191134929657,-0.17119400724314446,0.6291193788236459,feedback,2,2,False,0.0910676845550063,0.3333333333333333,-0.3333333333333333
68,10,82.03475904464722,83.23476023674012,-1.7251747333321936,-0.6283586997367248,feedback,2,2,False,0.009921858991146424,0.3333333333333333,-0.3333333333333333
69,10,83.23532366752625,84.43532462120056,1.2226808165245553,-0.002641208901168973,feedback,2,2,False,-0.0997637191884686,0.3333333333333333,-0.3333333333333333
70,10,84.4512288570404,85.65122981071472,1.2353626273494562,-0.09319019417434908,feedback,2,2,False,0.024474821695381496,0.3333333333333333,-0.3333333333333333
71,10,85.65278267860413,86.85278363227845,1.3943279657741434,0.1875950618513575,feedback,2,2,False,0.15733491847323647,0.3333333333333333,-0.3333333333333333
72,10,86.8679313659668,88.0679325580597,0.7200528297506363,0.4260847273634126,feedback,2,2,False,0.279688660680563,0.3333333333333333,-0.3333333333333333
73,10,88.06808257102966,89.26808352470398,0.7648182398545695,1.4204718955175661,feedback,2,2,False,0.30908653624863736,0.3333333333333333,-0.3333333333333333
74,10,89.2846086025238,90.4846097946167,0.7533867585868128,1.2592265356727064,feedback,2,2,False,0.2426081315399377,0.3333333333333333,-0.3333333333333333
75,10,90.48470091819763,91.68470187187195,0.4977414313398259,0.12941425962748007,feedback,2,2,False,0.19202232068701516,0.3333333333333333,-0.3333333333333333
76,10,91.68483662605286,92.88483781814575,-1.764948978636705,0.6016740963730972,feedback,2,2,False,0.22885637266207212,0.3333333333333333,-0.3333333333333333
77,10,92.88487935066223,94.08488054275513,-1.4884114051092034,0.07320561867056202,feedback,2,2,False,-0.007814511391952121,0.3333333333333333,-0.3333333333333333
78,10,94.10156416893005,95.30156512260437,1.443079454080618,-0.899007509413843,feedback,2,2,False,-0.16615086414491212,0.3333333333333333,-0.3333333333333333
79,10,95.31799125671387,96.51799244880677,0.9397732997698388,1.480463219002664,feedback,2,2,False,0.07131933628386253,0.3333333333333333,-0.3333333333333333
80,10,96.51800060272217,97.71800155639649,0.30441755553367394,0.7481019473480546,feedback,2,2,False,0.0172483849206414,0.3333333333333333,-0.3333333333333333
81,10,97.71834087371826,98.91834206581116,0.44779397911859176,-1.0032514783341888,feedback,2,2,False,-0.02712166215635109,0.3333333333333333,-0.3333333333333333
